,No Sinking,Sinking
0,27.278172638026845,9.451750755393784
1,65.2723927079879,3.942536831890811
2,17.097135124569018,8.557234688338017
3,37.32263477914232,3.6204119354413837
4,4.093910556340094,16.320074664192603
5,71.44944213128477,8.363985285097307
6,30.40717550750032,4.885215134650932
7,8.80222653777317,3.4581129695171824
8,32.811354101718926,19.745566485795454
9,14.70162866427467,10.180792834610815
10,85.08549576746591,10.834549013380933
11,58.41742315756975,8.142182366597956
12,171.3455628643274,9.3173920223573
13,68.0722069921135,10.065019851487055
14,5.866600174756999,12.664806636977522
15,84.20834487632466,4.233592339962764
16,90.84037294874489,43.43589149279915
17,4.644209217407657,1.6966851998189334
18,11.257726581287342,5.585527965890794
19,1.7284632444555497,44.925128492469916
20,26.66504710748463,18.160444409761663
21,64.61170199997939,5.3856834769563084
22,36.82939103126155,11.615179186859669
23,54.94751653469393,14.830881495125894
24,39.528386129082605,12.168123263341942
25,52.23623250074138,4.364624152200822
26,8.60490959865739,4.024734513274075
27,57.849585729917756,7.411986321917982
28,86.24959660861252,7.266285911791514
29,28.410858301728567,6.891827320175505
30,3.7521953848574263,1.1209596937128548
31,15.070865385671693,2.5265104243639462
32,11.510106136878724,3.659931381967601
33,74.91269993776848,3.4484814301188904
34,39.271701710284816,18.226850226294125
35,80.5560619904467,4.965420871896253
36,102.6444517826742,10.423881196632289
37,52.158939009906234,6.014962994228865
38,15.310417242308809,9.906819883081246
39,68.9160747204649,17.453924525907407
40,43.82280300767094,5.70930918995516
41,70.03629675991978,7.883723687424174
42,121.58013933005697,6.530253751906152
43,19.135130262241564,8.864583707471454
44,2.200453960801166,12.242019973477358
45,87.51979053540693,9.459396098533823
46,41.168991109841244,5.020384835747355
47,25.04432178541814,6.9494366151672455
48,8.643148136363786,4.741810419628409
49,14.95814031306224,7.472197396188052
50,50.17259113373586,6.07536536142463
51,3.2783767028541035,14.576689712040835
52,68.14332671420306,7.618254598492717
53,6.4606925245672,15.583431085162221
54,81.03244405574972,4.078852401137713
55,162.62304632714836,8.455187505178081
56,20.422078877927788,4.400361371741138
57,23.94947663292594,9.870142646134358
58,33.038699999047275,15.770629741144072
59,75.91393709170683,7.125218474940675
60,3.9567582848260683,5.674758808577194
61,3.4989513211730774,12.380463569418135
62,35.912151444001275,4.166377196528835
63,61.03422182171552,12.761712372000746
64,31.92468445517793,12.413225346943477
65,3.4257880380527452,8.95340959035772
66,9.217975452393281,14.991819382525561
67,18.76894718920407,10.232304605686592
68,9.409960716417253,36.07888376226292
69,49.27470026503539,4.614473381991029
70,31.440828430734253,1.2546598132805808
71,2.646774785298189,5.323292465118743
72,53.088374711174204,7.901626388796097
73,15.013089637736496,7.935641983117749
74,49.477243606230054,4.033257170407632
75,50.12812629144002,5.243955216858437
76,102.09179291931531,7.535972683269115
77,51.719158723723886,13.237861181172581
78,17.162667608047222,19.78176090456237
79,75.12876236936441,3.9218151617634005
80,10.999999990558747,22.118101460241277
81,165.62344065063576,7.621378999374275
82,40.76494783281284,8.187531429557142
83,35.53585124072826,1.501575256902842
84,5.0275772520642965,8.178682176354384
85,23.534826898081555,6.770973251975334
86,56.82170906761422,8.34445014975633
87,25.488333891017138,6.987188619463628
88,35.02467516154586,7.32616768014247
89,372.4194873424438,9.299346235169716
90,14.0500352105879,3.8286645138175084
91,73.2906126595158,30.505012299111815
92,178.3240896626941,4.529513170705343
93,23.501952090209066,6.021575074698005
94,10.128423582138776,20.07005761862127
95,120.33676194213847,6.452307478848406
96,162.36131584466534,7.336322631221421
97,202.89644492627866,11.47668944188122
98,65.20769821593734,7.379701217638562
99,9.74137503548365,24.713226402075602
100,17.485849622698627,5.308379551549224
101,2.352142268464472,4.167904920934874
102,83.64888704342596,2.827165734992833
103,4.672957684642465,13.930719187052793
104,66.1350988682142,12.391825753669387
105,32.62538394975895,7.972532320687859
106,27.556252185034904,3.6109068106432884
107,42.86873059680225,9.804691747721003
108,6.36950148786924,6.180485124349491
109,18.888723223752688,16.6899785914063
110,27.37820125015096,10.60487305379973
111,47.604548306868914,10.723847763992847
112,30.554831069886674,3.591918742365883
113,32.673676763423416,15.238891203585329
114,44.24170401308689,4.153892334654648
115,24.303875235901447,7.908895685414247
116,677.1311479532305,4.940527146125186
117,22.682592384271075,5.646105930189016
118,39.223866715017095,18.980549781108767
119,11.42639629823838,6.969525957323171
120,56.713371016002824,1.0885175556360083
121,8.685088068674837,4.226906307119201
122,94.43605290139551,12.085306029629926
123,27.38026954796993,3.7591979957092256
124,284.7295458212221,9.689962427676768
125,54.37539527927264,7.595566367067697
126,45.26210001020824,7.866126999412666
127,68.54242892433813,8.335791224526917
128,54.56265007571008,8.165098540999745
129,49.25133715115647,8.245760129942475
130,70.3452604804394,4.5570439803118035
131,164.37995005398312,6.285053709055761
132,26.46308885005181,8.048757359373191
133,292.6945821707495,5.384026397734424
134,15.495327201728664,9.321555079245451
135,17.243382851624926,4.500190077043742
136,130.97794092218692,4.441644275328579
137,50.192707299021144,25.895707929047617
138,66.50602966972907,10.386583510058175
139,1.7744211282127742,14.642695694109403
140,132.72256116320276,5.3184254681828795
141,15.980408545636465,9.350957701030232
142,2.912559407461131,5.505523110359822
143,171.26713131846407,5.758728874733973
144,38.21694711995459,4.504426492071116
145,278.01204887473534,3.5841092515289574
146,59.336418352843744,5.8538234539245355
147,39.57027239211451,6.113868723764464
148,34.76847675946921,5.172638022126615
149,39.790773008237416,4.6225570234124715
150,38.42714570052572,31.459219910169104
151,48.37317784868502,10.294675830927185
152,22.405194003710886,5.580071617325122
153,55.76248837498248,8.112872074066095
154,66.81920851688547,7.643913939418772
155,41.275951731034766,29.218284251490925
156,62.20499720114509,8.717201544744167
157,31.23769421754566,2.3060007751839664
158,119.5025210819254,1.1538734342381232
159,36.277745081040166,8.07581848702103
160,43.469255716408135,11.53072239351471
161,23.656376817020064,4.541823110105625
162,6.589792587132494,6.731520928891421
163,337.7418627607416,2.6437963959981508
164,4.369709366598919,7.005115378045745
165,85.85831146753839,7.698761215261162
166,3.738314308493127,8.186514640847902
167,345.5077365248664,5.18389491079196
168,19.646401924380807,3.215357521305135
169,38.095652450712905,4.411312788593877
170,25.859803540420096,6.965184194708637
171,4.389750868924189,2.4781548998847343
172,19.137917652108726,4.076961029098006
173,2.099296837267632,4.926504857812943
